,ema_230421_090640T09.06.00.00.wav,ema_230421_090745T09.07.00.00.wav,firstreef_230420_201800T01.08.00.00.wav,firstreef_230420_201500T01.50.00.00.wav,firstreef_230420_201200T01.20.00.00.wav,firstreef_230420_200900T00.09.00.00.wav,firstreef_230420_200600T00.06.00.00.wav,firstreef_230420_200300T00.30.00.00.wav,firstreef_230420_200000T00.00.00.00.wav,ema_230421_085905T08.59.00.00.wav,ema_230421_090010T09.00.00.00.wav,ema_230421_090115T09.01.00.00.wav,ema_230421_090220T09.02.00.00.wav,ema_230421_090325T09.03.00.00.wav,ema_230421_090430T09.04.00.00.wav,ema_230421_090535T09.05.00.00.wav,firstreef_230420_195700T09.57.00.00.wav,firstreef_230420_195400T09.54.00.00.wav,firstreef_230420_195100T09.51.00.00.wav,narega1_230424_122930T22.09.00.00.wav,narega1_230424_122825T22.08.00.00.wav,narega1_230424_122720T22.07.00.00.wav,narega1_230424_122615T22.06.00.00.wav,narega1_230424_122510T22.50.00.00.wav,narega1_230424_122405T22.40.00.00.wav,narega1_230424_122300T22.30.00.00.wav,narega1_230424_122155T22.10.00.00.wav,narega1_230424_122050T22.00.00.00.wav,narega1_230424_121945T21.09.00.00.wav,tuare_230420_234200T03.42.00.00.wav,tuare_230420_233900T03.39.00.00.wav,tuare_230420_233600T03.36.00.00.wav,tuare_230420_233300T03.33.00.00.wav,tuare_230420_233000T03.30.00.00.wav,tuare_230420_232700T03.27.00.00.wav,tuare_230420_232400T03.24.00.00.wav,tuare_230420_232100T03.21.00.00.wav,tuare_230420_231800T03.18.00.00.wav,tuare_230420_231500T03.15.00.00.wav,ema_230421_085800T08.58.00.00.wav
54,0.1439134,0.118979074,0.20217974,0.19566421,0.20750824,0.2260638,0.19940168,0.19864547,0.22547261,0.15758039,0.15443482,0.1459347,0.21693319,0.16474496,0.15557554,0.14920779,0.19757773,0.24824847,0.25861752,0.12619142,0.14163262,0.17175025,0.17713994,0.17694995,0.13582315,0.15876506,0.17412654,0.17327648,0.16003376,0.18482952,0.20992492,0.2170676,0.19041866,0.17414045,0.16791876,0.19937326,0.1588626,0.19058318,0.17850065,0.15738006
55,0.008101136,0.019169085,0.01171043,0.0056088157,0.0066657104,0.008100557,0.014849397,0.0038508042,0.0083575435,0.0064280713,0.011494378,0.013117433,0.021956945,0.008121824,0.008839869,0.00783668,0.018272385,0.015318342,0.010382127,0.0,0.0027639577,0.0,0.005232429,0.0006774206,0.00074290833,0.002960345,0.0,0.0028596777,0.0,0.0076448387,0.001567632,0.0061961627,0.026021436,0.040619537,0.007893959,0.011168772,0.018903257,0.008158824,0.020455236,0.0071795536
56,1.1219577,1.1454885,0.44003496,0.41649756,0.45276734,0.4135955,0.4577525,0.49792832,0.46452788,1.1906836,1.1585143,1.1144406,1.0615695,1.1070108,1.1355814,1.1375715,0.50339663,0.47968203,0.50758713,0.7655203,0.86419415,0.86782503,0.8184215,0.81499493,0.80696625,0.8683598,0.8422699,0.8607392,0.7612014,0.58990514,0.6989175,0.72682405,0.82446206,0.79702896,0.7805024,0.8161713,0.8151281,0.76940024,0.7731284,1.1671087
57,0.0,0.0,0.049272183,0.052376606,0.046701543,0.07447828,0.0500553,0.05390049,0.06364128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042773794,0.061602216,0.08999768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.09581878,0.10133592,0.08458732,0.09876507,0.088962115,0.07096423,0.0892821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06861149,0.07176789,0.12609546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.09529925,0.07643055,0.183861,0.18931109,0.15860967,0.120735876,0.13648526,0.12852575,0.12245236,0.067566544,0.0749826,0.0844002,0.08963942,0.055899557,0.07335546,0.055784017,0.15686874,0.10283241,0.11528778,0.014870045,0.016674308,0.010391471,0.021047244,0.009513891,0.021274464,0.015521343,0.002967839,0.009426597,0.011878068,0.034868,0.013124635,0.025778752,0.035510786,0.025750823,0.034843136,0.030920697,0.01874109,0.037292983,0.030256363,0.102841906
60,0.0,0.0,0.0034181224,0.0015209493,0.0032352158,0.0010953622,2.0863068e-05,0.0008608622,0.0,0.0,0.0,0.00041295108,0.0,0.0,0.0,0.0,0.0018973841,0.0022609788,0.0013255866,0.0,0.0,0.0,0.0003261648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016499897
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028065706,0.0024144396,0.00046311822,0.000401046,0.002349405,0.0012057349,0.0008937058,0.0031873032,0.0014746244,0.0038005055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0012162653,0.0,0.09164276,0.09162494,0.091967046,0.07772351,0.08350038,0.06648497,0.071880125,0.00010980702,0.0,0.0,0.0,0.0002632044,0.00026564204,0.0018388589,0.064092785,0.061243724,0.05835004,0.0,0.003856701,0.0014793227,0.012887418,0.006508722,0.0053329803,0.0029985167,0.0027409298,0.0032441476,0.00093691895,0.1371585,0.074539475,0.050036773,0.04083676,0.06558932,0.015345522,0.027069218,0.0060498184,0.004506234,0.01487716,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.000560465,0.0,0.0,0.001513613,0.0005293985,0.0,0.00050105166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001045814,0.003955292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014492917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.8904091,0.8659232,0.4596949,0.4894896,0.44966465,0.4214848,0.44885054,0.46168128,0.4260299,0.9420525,0.8324222,0.86352587,0.8683591,0.84461975,0.82891804,0.96560276,0.47863805,0.4058224,0.41839582,0.86850274,0.91708815,0.9055137,0.88231874,0.9090613,0.87790745,0.84928125,0.9128196,0.9148492,0.8932969,0.9773432,0.9678074,0.9108037,0.9648891,0.8988453,0.8793985,0.93015444,0.9340165,0.8379573,0.87769675,0.91601145
68,0.03266043,0.013189499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014776269,0.044669237,0.042958926,0.037064187,0.060756218,0.031168126,0.028011741,0.0,0.0,0.00023800894,0.0004702599,0.0,0.0,0.0,0.0,0.0,0.00034629772,0.0,0.0,0.0,0.023430215,0.017633619,0.07621143,0.057737716,0.048742298,0.06713442,0.08121286,0.077752575,0.07023439,0.07464212,0.019876959
69,0.0,0.0005065248,0.0029988878,0.0012354713,0.00010608257,0.0012788384,0.0003938365,0.00026647866,0.0,0.0,0.0,0.00029753076,0.0,0.0,0.00018988262,0.0,0.000603497,0.00043644587,0.0007044882,0.10573173,0.12021534,0.11771407,0.15610357,0.118362345,0.10084241,0.13519742,0.117207065,0.14318736,0.14342862,0.0,0.0,6.0776067e-05,0.0,0.0,0.0,0.0,0.0,0.00057809777,0.0,0.0
70,0.0,0.0,0.018071115,0.0093906745,0.014884733,0.019515742,0.010860202,0.012864908,0.009994466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01197406,0.012915741,0.023843626,4.0577303e-05,0.0,0.0,0.0005592444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027984858,0.025130522,0.025907794,0.054975867,0.023977142,0.02731121,0.026459927,0.024219383,0.030523593,0.04410632,0.003254045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.000115112314,0.018834822,0.018474476,0.012061333,0.009370026,0.0019441532,0.004239646,0.008024538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034922601,0.0039004746,0.004234221,0.013462361,0.017812181,0.01276488,0.01488273,0.011457843,0.006331795,0.014403435,0.014075028,0.019526618,0.0067118336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.010955126,0.018046249,0.39157242,0.3686517,0.42748806,0.40445513,0.4025659,0.4029211,0.41936672,0.034611225,0.015947537,0.01124332,0.03180098,0.02016323,0.037937034,0.015460649,0.40153235,0.40496123,0.4120197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39279753,0.28756297,0.21078128,0.18817705,0.18261434,0.13624185,0.15988424,0.112854145,0.11444292,0.122916,0.04474524
75,0.019650368,0.016398853,0.061958224,0.028868014,0.056310307,0.07698662,0.046531405,0.057898846,0.06371994,0.034815896,0.028219536,0.013312363,0.022067346,0.011076284,0.030714452,0.040156506,0.058910046,0.08087334,0.06235417,0.023514463,0.03692817,0.053981524,0.08235485,0.04646006,0.04110742,0.052684627,0.047752343,0.07767504,0.0380151,0.05340791,0.05547617,0.040483974,0.04175407,0.05075267,0.056335494,0.03849634,0.036299426,0.035943564,0.019889556,0.038648672
76,0.0,0.0,0.0,0.0023802978,0.00092288916,5.6910358e-05,0.0,0.00031837888,4.705084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002303654,0.0,0.0028585503,0.00025284645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007587154,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0009813212,0.0018875926,0.26044834,0.21533506,0.2420722,0.30795738,0.26709208,0.2630873,0.31046233,0.0036393001,0.003816518,0.0039716153,0.00725852,0.0,0.003302178,0.002194871,0.24214001,0.31206018,0.36544818,0.02758904,0.028515307,0.03944685,0.08798589,0.031839944,0.022936212,0.032230943,0.039823037,0.049238067,0.022777887,0.050139457,0.024706218,0.015130176,0.011302089,0.01644826,0.009440785,0.020778822,0.0052540195,0.0032221337,0.0040816474,0.007761631
78,0.21152358,0.2191157,0.18734433,0.22403167,0.21849884,0.26478615,0.25568393,0.2455192,0.23630959,0.19692366,0.20477773,0.20356356,0.25521472,0.19047782,0.20065328,0.20016998,0.231657,0.2564689,0.25715446,0.39541066,0.37105575,0.33744013,0.36165363,0.35571784,0.4176112,0.3661944,0.35193926,0.36138943,0.37880123,0.35006005,0.31065094,0.332709,0.41678134,0.39975715,0.36227784,0.3590663,0.3652832,0.3900048,0.398646,0.29414198
79,0.0,0.0,0.105326645,0.07938391,0.09753701,0.08710823,0.08187688,0.08187112,0.10061433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789101,0.10271701,0.12557036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.00291849,0.0022802372,0.012132158,0.008326844,0.01031378,0.010601482,0.018054126,0.013338659,0.011164513,0.0024170806,0.0,0.0074503105,0.0026391193,2.9780571e-05,0.0021997436,0.0029143682,0.022203049,0.01614731,0.0067065796,0.0005347055,0.0003224425,0.0,0.0,0.0,0.0,0.0,0.00015825202,0.0,0.0,0.0016604846,0.0,0.0,0.01653746,0.016561782,0.0017148808,0.0031753401,0.0027343757,0.00026916637,0.0006248133,0.0
81,0.3805759,0.4121808,0.5196862,0.514604,0.54575235,0.5016775,0.5109551,0.4920139,0.50616443,0.3524068,0.35671297,0.34552932,0.3087314,0.31183758,0.41929588,0.36310536,0.5219959,0.4978285,0.49957263,0.12909244,0.11862515,0.08904488,0.1398718,0.13143902,0.13910504,0.10818631,0.10668146,0.10040329,0.12786345,0.043418117,0.021318052,0.01362613,0.026824879,0.012839218,0.0024966544,0.01780227,0.012865789,0.007836462,0.010664128,0.46614155
82,0.0,0.0,0.005419086,0.007895781,0.013105929,0.0089106,0.0025425511,0.0046393224,0.006901995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002617991,0.001856526,0.015948812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.12291735,0.11464135,0.090879984,0.09273632,0.06519736,0.05691169,0.07610038,0.0,0.0,0.0,0.00024840186,0.0,0.0,0.0,0.07809008,0.048865527,0.07947924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010530041,0.0,0.0005939507,0.001489267,0.0062122634,0.0,0.0013803898,0.0,0.0,0.00094868004,0.0
85,1.10696,1.129182,0.48290482,0.51956165,0.5491646,0.5451483,0.582924,0.563651,0.56950194,1.1088747,1.0590625,1.0833389,1.1321371,1.1207635,1.0956144,1.0822192,0.6099316,0.62925345,0.5949367,0.7812651,0.75993115,0.75840753,0.67322344,0.77943873,0.77053404,0.73517585,0.7269534,0.70379984,0.7812447,0.8475737,0.9732827,1.0895587,1.1223059,1.1451708,1.2976372,1.2270757,1.3698236,1.3776845,1.3405484,1.0769798
86,0.0,0.0,0.0038721773,0.0,0.0017246554,0.002316376,0.000112853224,0.0018051587,0.002316929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031190534,0.00036149737,0.0018158841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1.1804652,1.0962232,0.25663602,0.2546931,0.27235904,0.27591267,0.24541876,0.23225158,0.24137361,1.1317754,1.1479989,1.098567,1.1003577,1.2274646,1.0664086,1.1950905,0.25785398,0.21636601,0.24508792,1.6831522,1.5743384,1.6332561,1.3584992,1.635651,1.6200484,1.5572642,1.6547412,1.4708657,1.6112496,0.97833467,1.1433549,1.180007,1.2025812,1.127923,1.2672281,1.2095101,1.2958238,1.2029951,1.1746908,1.0336982
88,0.030442217,0.04975436,0.0,0.0,0.0013296712,0.0027048367,0.0054194476,0.005455119,0.0007668837,0.053747334,0.050107695,0.027815765,0.045516185,0.043261483,0.04476869,0.04490776,0.0030907204,0.004939182,0.004730735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063594945,0.045707885,0.045445938,0.048023373,0.08318791,0.05946598,0.083101995,0.08492654,0.042990454,0.07292229,0.065525986
89,0.023674281,0.014736403,0.5082251,0.4825648,0.511277,0.5340298,0.5068287,0.5028591,0.5154256,0.045019213,0.035887323,0.025390163,0.03526808,0.01226042,0.026957465,0.038300257,0.5127213,0.52316487,0.5142995,0.0,0.0009237809,0.0,0.0017519805,0.0,0.0,0.0,0.0034110234,0.0,0.0,0.15525562,0.2045588,0.17561772,0.22111268,0.2694358,0.18153778,0.30441454,0.21489143,0.15601882,0.17528208,0.04882034
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.015604003,0.0069031497,0.19076593,0.194767,0.17748518,0.17438,0.12929504,0.14230697,0.15312444,0.019410448,0.013849123,0.021035494,0.026228532,0.0008268327,0.0075531965,0.021474078,0.13461362,0.13281041,0.13491315,0.2592567,0.30581164,0.3135177,0.34011436,0.32400867,0.28027698,0.31382862,0.3015341,0.32579082,0.3223066,0.548834,0.4952443,0.36042222,0.31426752,0.2843758,0.22945239,0.23697138,0.20103998,0.2288543,0.22445345,0.021352125
92,0.0,0.0,0.0,0.0010603414,0.0,0.0,0.00033350685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029730916,0.0010711177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.7078862,0.69321376,0.42706114,0.4505072,0.43902037,0.49097192,0.45724353,0.49427038,0.48580718,0.6812754,0.70789456,0.720138,0.7187737,0.780391,0.68286026,0.7040886,0.4760621,0.5136809,0.4832318,0.9463494,0.96312886,1.0186144,0.95615447,0.9909148,0.9309944,0.9171834,0.9693206,0.9924272,0.97012436,0.17928834,0.32455742,0.47616938,0.54022545,0.58563405,0.6756833,0.61265856,0.6495377,0.6144447,0.6344017,0.64311755
94,0.0,0.0,1.8015504e-05,0.00090927945,0.0014859928,0.0071583344,0.001473222,0.005855335,0.0023347943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021630318,0.001157741,0.0068652304,0.0,0.0,0.0,0.0,0.0006306258,0.0,0.0,0.0,0.0,0.0,0.0001342508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.036742218,0.030218255,0.29001576,0.24430187,0.2691252,0.31778568,0.25131828,0.26678377,0.28894863,0.048565704,0.033954307,0.04601162,0.024915457,0.030829148,0.03813506,0.03646595,0.2534083,0.28173858,0.3430434,0.0,0.0012838186,0.00044027067,0.0052903136,0.0008986823,0.0021978896,0.00806353,0.0023171143,0.0020032674,0.0,0.0051000756,0.0057885004,0.0017260679,0.0020114752,0.0036449668,0.003008702,0.014733564,0.0061304513,0.001872553,0.00041666627,0.06903099
96,0.0,0.0007485676,0.04813649,0.047946826,0.041707397,0.037824403,0.035533953,0.042324975,0.04137893,0.0,0.0,0.0011558702,0.0012746465,0.0,0.0014990695,0.0,0.03077904,0.043531068,0.044985905,0.0029806115,0.00418847,0.0022380077,0.011225556,0.0017399158,0.00034286652,0.0047101704,0.0044169337,0.0031547481,0.0020545272,0.0,0.00094977656,0.0010472332,0.0027872033,0.003004427,0.0037981558,0.006853136,0.0040856064,0.0027569977,0.004404867,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0011590385,0.0012933769,0.003295708,0.0010634812,0.0013987644,0.0020595915,0.0002131371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045677254,0.00096215296,0.0035704088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0006427712,0.0014784149,0.0025608193,0.0038915067,0.0006279306,0.00047705875,0.0012291295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013275269,0.00068434974,0.00054823485,0.0,0.0029290994,0.0024196506,0.009047524,0.0022892382,0.0,0.0,0.0022572684,0.00012892245,0.00019775283,0.00897538,0.012369659,0.02131246,0.014329142,0.010549307,0.008809633,0.0181178,0.011305436,0.008001852,0.020219166,0.0
100,0.15133955,0.1700608,0.00022949379,0.0,0.0016554163,0.0032078319,0.0072355787,0.0030440562,0.0050317654,0.15963452,0.19866413,0.12797484,0.08293119,0.20341885,0.15323672,0.14641982,0.005079228,0.007855914,0.006248143,0.04192034,0.03479592,0.0414152,0.022650188,0.041255504,0.042124312,0.048320055,0.04172998,0.0155677395,0.022224408,0.10539765,0.0947038,0.07839626,0.062924854,0.049870167,0.07759765,0.055666246,0.08161041,0.04586486,0.04032506,0.22214468
101,0.46136543,0.41800213,0.40661845,0.42591277,0.4023351,0.42215708,0.46996912,0.4715021,0.44637385,0.37573612,0.4066659,0.45611694,0.5567978,0.4408161,0.4878229,0.4357145,0.46017686,0.49704072,0.4877065,0.20814292,0.16234666,0.15926513,0.19979104,0.15650357,0.21278602,0.18634892,0.1656508,0.1900079,0.14381482,0.06987111,0.06212906,0.10209075,0.15856819,0.2116497,0.26966363,0.25219736,0.24365057,0.3260249,0.3352546,0.36139756
102,0.0017299836,0.0,0.0065455153,0.010100801,0.0033821166,0.0,0.0011081633,0.0009251868,0.00044627558,0.0,0.0016808171,0.0,8.24422e-05,0.0,0.0,0.0,0.0,0.000103257196,3.3534787e-05,0.00090881885,0.0011274944,0.0027893332,0.0020225858,7.709737e-05,0.0,0.004290501,0.0,0.0015942809,0.0008007772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.070557564,0.08644619,0.1901636,0.18676855,0.20564443,0.18237332,0.20261692,0.19445705,0.200791,0.09361721,0.07834305,0.09532645,0.034839593,0.05908341,0.07856178,0.051858965,0.19704898,0.18382627,0.20825474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047412465,0.0,0.11069468,0.098999865,0.0730744,0.048827033,0.03687147,0.015350638,0.046973255,0.021195741,0.009643031,0.019200519,0.11757849
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.13375017,0.16223507,0.16915615,0.17447986,0.16375239,0.2193113,0.21568213,0.19719599,0.20544218,0.12877373,0.12104906,0.14066616,0.1386798,0.12916845,0.13834508,0.14864647,0.18351065,0.21017453,0.23860148,0.0025696317,0.009261708,0.0025141095,0.011387504,0.0047166827,0.009671284,0.0068765534,0.0057047396,0.0075229686,0.0006056471,0.06282388,0.019424837,0.018013014,0.029714333,0.038500443,0.057454888,0.09641715,0.08186183,0.045947053,0.072286285,0.13022773
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02629741,0.017687347,0.03072113,0.02064062,0.02566624,0.020969322,0.03283348,0.0330983,0.021281682,0.025169207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.009168527,0.0031251216,0.5261374,0.5550024,0.5088536,0.51962495,0.49668503,0.4687255,0.4803673,0.014773246,0.013438926,0.0013233505,0.015069477,0.0032527125,0.010016322,0.015298988,0.45746619,0.43749022,0.4309473,0.12381938,0.13044235,0.14425129,0.22101803,0.1099672,0.12986991,0.16018698,0.14430584,0.20496874,0.13838266,0.17573877,0.15575151,0.10614909,0.15449074,0.2068498,0.13457888,0.15270646,0.12489519,0.114708215,0.09416805,0.008157231
109,0.030577084,0.017488634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027310751,0.03741082,0.022577755,0.018253412,0.0348338,0.030773697,0.02155016,0.0,0.0,0.0,0.06540214,0.07196182,0.102154,0.08262267,0.111143954,0.04625811,0.07641744,0.09189515,0.064128414,0.07555974,0.020684727,0.02446208,0.042568274,0.01469514,0.031801086,0.05926813,0.034359727,0.06175874,0.030878127,0.047379974,0.012971454
110,0.0,0.0,0.00089012814,0.00067058764,0.00054113613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.14785428,0.13541417,0.024075544,0.027679639,0.01790064,0.027752291,0.029462356,0.032647066,0.020732736,0.12264918,0.13128309,0.11425384,0.08670322,0.11451911,0.112297386,0.14068763,0.028117938,0.025363926,0.028116157,0.030321818,0.029883726,0.02025424,0.021156091,0.02578127,0.03820007,0.025865985,0.020386614,0.011952426,0.014100706,0.009370538,0.008548993,0.0048161945,0.011025528,0.0062427158,0.005824152,0.0058448603,0.0064120856,0.0061413683,0.0007502336,0.16439536
112,0.02771152,0.031492416,0.12348361,0.11031457,0.10688927,0.11147396,0.11105868,0.121119365,0.11311159,0.04087675,0.043621406,0.03720898,0.02628675,0.015377733,0.028981822,0.04022375,0.10768249,0.12270773,0.12595397,0.017686848,0.02780939,0.02295138,0.040992524,0.008732732,0.01754614,0.021152938,0.01095851,0.026192311,0.013714561,0.005011256,0.005865746,0.0018277242,0.008469949,0.0055207754,0.0032660044,0.0065173595,0.00269414,0.0,9.270805e-06,0.0848888
113,0.0,0.0,0.11622682,0.11143956,0.10078693,0.079173215,0.08683635,0.09512282,0.08290652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08890434,0.076348394,0.073935606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4093494e-05,0.0,0.0,0.0032156033,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.00032659931,0.0012540187,0.00026372125,0.00045746373,0.00013233001,0.0,0.0,0.0,0.0018999557,0.0020637247,0.0,0.0,0.0,0.0019280686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016926302,0.0,0.0045622475,0.013655336,0.0014015903,0.0002737651,0.0,0.0,0.001561748,0.0
